source,lon,has_run_out,division,booth_info,premises,has_bbq,address,opening_hours,has_other,lat,state,polling_place_name,has_nothing,has_caek,polling_place_type,extra_info,stall_name,stall_description,stall_website,first_report,latest_report
,153.362558,FALSE,Lismore,,Wollumbin High School,FALSE,"94 North Arm Road, Murwillumbah, 2484",,0,-28.334193,NSW,Wollumbin High,FALSE,FALSE,Government School,,,,,,
,152.965318,FALSE,Lismore,,Wiangaree Hall,FALSE,"Summerland Way, Wiangaree, 2474",,0,-28.508402,NSW,Wiangaree Hall,FALSE,FALSE,Hall,,,,,,
,152.544951,FALSE,Lismore,,Urbenville Public School,FALSE,"Welch Street, Urbenville, 2475",,0,-28.473435,NSW,Urbenville Public,FALSE,FALSE,Government School,,,,,,
,153.334898,FALSE,Lismore,,Uki Public School,FALSE,"1463 Kyogle Road, Uki, 2484",,0,-28.414115,NSW,Uki Public,FALSE,FALSE,Government School,,,,,,
,153.204776,FALSE,Lismore,,Tyalgum Public School,FALSE,"Carraboi Terrace, Tyalgum, 2484",,0,-28.354726,NSW,Tyalgum Public,FALSE,FALSE,Government School,,,,,,
http://twitter.com/yeoldeguildford,150.981689,FALSE,Fairfield,,Guildford Public School,TRUE,"Apia Street, Guildford, 2161",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",-33.855303,NSW,Guildford Public,FALSE,FALSE,Government School,,,,,,
,148.57855,FALSE,Barwon,,Collarenebri Central School,FALSE,"High Street, Collarenebri, 2833",,0,-29.544093,NSW,Collarenebri Central,FALSE,FALSE,Government School,,,,,,
http://www.electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/49/Lane-Cove-Public-School-Lane-Cove-Public-Cake-Stall-and-Sausage-Sizzle/no,151.169214,FALSE,Lane Cove,,Lane Cove Public School,TRUE,"Austin Street, Lane Cove, 2066",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""Drinks, slushies""}",-33.815872,NSW,Lane Cove Public,FALSE,TRUE,Government School,,,,,,
twitter,151.066308,FALSE,Ryde,,Brush Farm Corrective Services Academy,FALSE,"Lawson Street, Eastwood, 2122",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",-33.790941,NSW,Brush Farm Academy,TRUE,FALSE,Other,,,,,,
,151.109292,FALSE,Ryde,,Australian Air League Hall,FALSE,"Santa Rosa Park,, Ryde, 2112",,0,-33.794325,NSW,Australian Air League Hall,FALSE,FALSE,Hall,,,,,,
,151.153848,FALSE,Rockdale,,St Marks Anglican Church Hall Brighton-Le-Sands,FALSE,"1-3 Trafalgar Street, Brighton-Le-Sands, 2216",,0,-33.960687,NSW,St Marks Brighton-Le-Sands,FALSE,FALSE,Church,,,,,,
,151.078473,FALSE,Ryde,,Eastwood Public School,TRUE,"Rowe Street, Eastwood, 2122",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",-33.792361,NSW,Eastwood Public,FALSE,FALSE,Government School,,,,,,
http://www.electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/122/Eastwood-Heights-Public-School-Breakfast-BBQ-&-Cake-Stall/no,151.096122,FALSE,Ryde,,Eastwood Heights Public School,TRUE,"Lincoln Street, Eastwood, 2122",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""Cold drinks""}",-33.781609,NSW,Eastwood Hghts Public,FALSE,TRUE,Government School,,,,,,
,151.083489,FALSE,Ryde,,Eastwood Baptist Church Hall,FALSE,"3 First Avenue, Eastwood, 2122",,0,-33.792447,NSW,Eastwood Baptist,FALSE,FALSE,Church,,,,,,
,151.097271,FALSE,Ryde,,Denistone East Public School,TRUE,"Brabyn Street, Eastwood, 2122",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",-33.793807,NSW,Denistone E Public,FALSE,FALSE,Government School,,,,,,
,149.634501,FALSE,Bathurst,,The Old School,FALSE,"8 West Street, Peel, 2795",,0,-33.309078,NSW,The Old School,FALSE,FALSE,Private School,,,,,,
,149.579916,FALSE,Bathurst,,St Stephens Presbyterian Church Bathurst,FALSE,"Howick Street, Bathurst, 2795",,0,-33.416312,NSW,St Stephens Bathurst,FALSE,FALSE,Church,,,,,,
,149.971127,FALSE,Bathurst,,Rylstone Memorial Hall,FALSE,"Louee Street, Rylstone, 2849",,0,-32.795778,NSW,Rylstone Hall,FALSE,FALSE,Hall,,,,,,
,149.562774,FALSE,Bathurst,,Rockley Public School,FALSE,"34 Hill Street, Rockley, 2795",,0,-33.69174,NSW,Rockley Public,FALSE,FALSE,Government School,,,,,,
,149.647254,FALSE,Bathurst,,Raglan Public School,FALSE,"Nelson Street, Raglan, 2795",,0,-33.428515,NSW,Raglan Public,FALSE,FALSE,Government School,,,,,,
,149.98,FALSE,Bathurst,,Portland Central School,FALSE,"Villiers Street, Portland, 2847",,0,-33.3553,NSW,Portland Central,FALSE,FALSE,Government School,,,,,,
,149.549447,FALSE,Bathurst,,Perthville Public School,FALSE,"Rockley Street, Perthville, 2795",,0,-33.490976,NSW,Perthville Public,FALSE,FALSE,Government School,,,,,,
,149.719889,FALSE,Bathurst,,O'Connell Public School,FALSE,"15 Blacks Mill Lane, O'Connell, 2795",,0,-33.524257,NSW,O'Connell Public,FALSE,FALSE,Government School,,,,,,
,150.925558,FALSE,Seven Hills,,Bert Oldfield Public School,FALSE,"Oldfield Road, Seven Hills, 2147",,0,-33.777312,NSW,Bert Oldfield Public,FALSE,FALSE,Government School,,,,,,
,151.084699,FALSE,Ryde,,West Ryde Public School,TRUE,"6 Endeavour Street, West Ryde, 2114",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",-33.808395,NSW,W Ryde Public,FALSE,FALSE,Government School,,,,,,
,150.924578,FALSE,Seven Hills,,Kings Langley Public School,FALSE,"68 Isaac Smith Parade, Kings Langley, 2147",,0,-33.745409,NSW,Kings Langley Public,FALSE,FALSE,Government School,,,,,,
,150.924577,FALSE,Seven Hills,,Jim Southee Community Centre,FALSE,"James Cook Drive, Kings Langley, 2147",,0,-33.743184,NSW,Jim Southee Comm. Cntr,FALSE,FALSE,Other,,,,,,
http://www.electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/55/Jasper-Road-Public-School-Jasper-Road-Public-School-BBQ-and-Cake-Stall/no,150.981752,FALSE,Seven Hills,,Jasper Road Public School,TRUE,"Jasper Road, Baulkham Hills, 2153",,"{""coffee"":true,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""Cold drinks""}",-33.761282,NSW,Jasper Rd Public,FALSE,TRUE,Government School,Pirate ship jumping castle for gold coin donation,,,,,
,150.934825,FALSE,Seven Hills,,Grantham Heights Uniting Church Hall,FALSE,"Nipigon Road, Seven Hills, 2147",,0,-33.785725,NSW,Grantham Hghts Uniting,FALSE,FALSE,Church,,,,,,
http://electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/284/Lynwood-Park-Public-School-BBQ-Lynwood-Park-Public-School-p-and-c/no,150.925564,FALSE,Seven Hills,,Lynwood Park Public School,TRUE,"87 Turner Street, Blacktown, 2148",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",-33.754501,NSW,Lynwood Park Public,FALSE,FALSE,Government School,,,,,,
http://twitter.com/LeonBradley1980,150.932121,FALSE,Seven Hills,,Lalor Park Public School,FALSE,"Heffron Road, Lalor Park, 2147",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",-33.760051,NSW,Lalor Park Public,TRUE,FALSE,Government School,,,,,,
Twitter,143.377445,FALSE,Barwon,,Wilcannia Community Hall,FALSE,"Barrier Highway, Wilcannia, 2836",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",-31.557822,NSW,Central Darling Council Hall,FALSE,TRUE,Hall,,,,,,
,148.964337,FALSE,Barwon,,Burren Junction Public School,FALSE,"Alma Street, Burren Junction, 2386",,0,-30.102983,NSW,Burren Junction Public,FALSE,FALSE,Government School,,,,,,
,145.836777,FALSE,Barwon,,Cobar Public School,FALSE,"6-8 Blakey Street, Cobar, 2835",,0,-31.50143,NSW,Cobar Public,FALSE,FALSE,Government School,,,,,,
,149.722625,FALSE,Barwon,,Coolah Central School,FALSE,"Binnia Street, Coolah, 2843",,0,-31.822037,NSW,Coolah Central,FALSE,FALSE,Government School,,,,,,
,147.149065,FALSE,Barwon,,Condobolin Public School,FALSE,"Molong Street, Condobolin, 2877",,0,-33.084739,NSW,Condobolin Public,FALSE,FALSE,Government School,,,,,,
,148.39137,FALSE,Barwon,,Coonamble High School,FALSE,"23 Aberford Street, Coonamble, 2829",,0,-30.955478,NSW,Coonamble High,FALSE,FALSE,Government School,,,,,,
,149.2785982,FALSE,Barwon,,Coonabarabran Town Hall,FALSE,"31-35 John Street, Coonabarabran, 2357",,0,-31.27572386,NSW,Coonabarabran Town Hall,FALSE,FALSE,Hall,,,,,,
,147.773011,FALSE,Barwon,,Cumborah Recreation Reserve Trust,FALSE,"Cumborah Road, Cumborah, 2832",,0,-29.744975,NSW,Cumborah Rec Club,FALSE,FALSE,Other,,,,,,
,149.906983,FALSE,Tamworth,,Mullaley Public School,FALSE,"Nombi Street, Mullaley, 2379",,0,-31.098876,NSW,Mullaley Public,FALSE,FALSE,Government School,,,,,,
,150.922711,FALSE,Tamworth,,Moore Creek Memorial Hall,FALSE,"Upper Moore Creek Road, Moore Creek, 2340",,0,-30.995444,NSW,Moore Crk Hall,FALSE,FALSE,Hall,,,,,,
,149.828405,FALSE,Tamworth,,Tambar Springs Public School,FALSE,"Tamba Street, Tambar Springs, 2381",,0,-31.349187,NSW,Tambar Springs Public,FALSE,FALSE,Government School,,,,,,
,150.641326,FALSE,Tamworth,,Somerton Public School,FALSE,"Milkmaid Street, Somerton, 2340",,0,-30.938244,NSW,Somerton Public,FALSE,FALSE,Government School,,,,,,
,150.893394,FALSE,Tamworth,,Peel High School Multi-Purpose Centre,FALSE,"88 Gunnedah Road, West Tamworth, 2340",,0,-31.098769,NSW,Peel High,FALSE,FALSE,Government School,,,,,,
,150.895784,FALSE,Tamworth,,Oxley Vale Public School,FALSE,"Manilla Road, Oxley Vale, 2340",,0,-31.058336,NSW,Oxley Vale Public,FALSE,FALSE,Government School,,,,,,
,153.5517846,FALSE,Tweed,,1st Chinderah Scout Hall,FALSE,"Chinderah Road, Chinderah, 2487",,0,-28.2416753,NSW,Chinderah Scout Hall,FALSE,FALSE,Hall,,,,,,
,153.525703,FALSE,Tweed,,Centaur Public School,FALSE,"Eucalyptus Drive, Banora Point, 2486",,0,-28.215803,NSW,Centaur Public,FALSE,FALSE,Government School,,,,,,
,153.466931,FALSE,Tweed,,Burringbar Public School,FALSE,"59 Burringbar Road, Burringbar, 2483",,0,-28.435626,NSW,Burringbar Public,FALSE,FALSE,Government School,,,,,,
,153.572751,FALSE,Tweed,,Bogangar Public School,FALSE,"Tweed Coast Road, Bogangar, 2488",,0,-28.338363,NSW,Bogangar Public,FALSE,FALSE,Government School,,,,,,
,153.468351,FALSE,Tweed,,Bilambil Public School,FALSE,"Bilambil Road, Bilambil, 2486",,0,-28.222939,NSW,Bilambil Public,FALSE,FALSE,Government School,,,,,,
,153.544716,FALSE,Tweed,,Banora Point Public School,FALSE,"97 Pioneer Parade, Banora Point, 2486",,0,-28.222324,NSW,Banora Pt Public,FALSE,FALSE,Government School,,,,,,
http://www.dailytelegraph.com.au/newslocal/central-coast/nsw-state-election-2015-where-to-vote-on-the-central-coast-and-how-to-find-those-sausage-sizzles-and-cakes/story-fngr8h0p-1227280806768,151.356398,FALSE,The Entrance,,Wyoming Public School,TRUE,"Maidens Brush Road, Wyoming, 2250",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""Cold drinks""}",-33.409132,NSW,Wyoming Public,FALSE,TRUE,Government School,,,,,,
twitter,151.355801,FALSE,The Entrance,,Wyoming Girl Guides Hall,FALSE,"Day Street, Wyoming, 2250",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",-33.400663,NSW,Wyoming Guides Hall,TRUE,FALSE,Hall,,,,,,
,151.3661357,FALSE,The Entrance,,Wyoming Community Centre,FALSE,"147 Maidens Brush Road, Wyoming, 2250",,0,-33.4098261,NSW,Wyoming Comm. Cntr,FALSE,FALSE,Other,,,,,,
,150.446722,FALSE,Wollondilly,,East Bowral Community Centre,FALSE,"71 Boardman Road, Bowral, 2576",,0,-34.493873,NSW,E Bowral Comm. Cntr,FALSE,FALSE,Other,,,,,,
,150.738477,FALSE,Wollondilly,,Durham Green Retirement Village,FALSE,"153 Menangle Road, Menangle, 2568",,0,-34.13302,NSW,Durham Green,FALSE,FALSE,Other,,,,,,
,150.713535,FALSE,Wollondilly,,Douglas Park Public School,FALSE,"111 Camden Road, Douglas Park, 2569",,0,-34.179649,NSW,Douglas Park Public,FALSE,FALSE,Government School,,,,,,
,150.487038,FALSE,Wollondilly,,Colo Vale Community Hall,FALSE,"28 Railway Avenue, Colo Vale, 2575",,0,-34.400591,NSW,Colo Vale Hall,FALSE,FALSE,Hall,,,,,,
,152.733978,FALSE,Oxley,,Wauchope Indoor Stadium,FALSE,"82-94 Cameron st, Wauchope, 2446",,0,-31.461056,NSW,Hastings Sport and Rec Cntr,FALSE,FALSE,Other,,,,,,
http://www.electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/161/Cawdor-Public-School-Cawdor-Public-School/no,150.673444,FALSE,Wollondilly,,Cawdor Public School,TRUE,"685 Cawdor Road, Cawdor, 2570",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""Cold drinks""}",-34.110031,NSW,Cawdor Public,FALSE,TRUE,Government School,Garage sale,,,,,
,150.695451,FALSE,Wollondilly,,Camden South Public School,FALSE,"Old Hume Highway, Camden, 2570",,0,-34.069753,NSW,Camden Sth Public,FALSE,FALSE,Government School,,,,,,
,150.693726,FALSE,Wollondilly,,Camden Public School,FALSE,"John Street, Camden, 2570",,0,-34.051947,NSW,Camden Public,FALSE,FALSE,Government School,,,,,,
,150.572059,FALSE,Wollondilly,,Camden Country Uniting Church Hall,FALSE,"Werriberri Road, Orangeville, 2570",,0,-34.034776,NSW,Camden Country Uniting,FALSE,FALSE,Church,,,,,,
,152.292155,FALSE,Myall Lakes,,Elands Public School,FALSE,"Wingham - Ellenborough Road, Elands, 2429",,0,-31.619096,NSW,Elands Public,FALSE,FALSE,Government School,,,,,,
http://www.mittagongpreschool.org.au/newsletters/2015/2015%20February%20Newsletter.pdf,150.448426,FALSE,Wollondilly,,Mittagong Pre-School Kindergarten,FALSE,"Waverley Parade, Mittagong, 2575",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",-34.455513,NSW,Mittagong Kindy,FALSE,TRUE,Kindergarten,,,,,,
,150.491389,FALSE,Wollondilly,,Hill Top Public School,FALSE,"Linda Street, Hill Top, 2575",,0,-34.354158,NSW,Hill Top Public,FALSE,FALSE,Government School,,,,,,
,151.207389,FALSE,North Shore,,North Sydney Boys High School,TRUE,"Falcon Street, Crows Nest, 2065",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",-33.828923,NSW,Nth Sydney Boys High,FALSE,TRUE,Government School,,,,,,
,152.527289,FALSE,Myall Lakes,,Hallidays Point Community Church,FALSE,"17 Diamond Beach Road, Hallidays Point, 2430",,0,-32.064483,NSW,Hallidays Pt Comm. Church,FALSE,FALSE,Church,,,,,,
,151.219915,FALSE,North Shore,,Neutral Bay Public School,TRUE,"Bydown Street, Neutral Bay, 2089",,"{""coffee"":true,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",-33.832257,NSW,Neutral Bay Public,FALSE,TRUE,Government School,"Coffee from 8am, sausages from 10am. Come down to our combined Market Stall on election day for a selection of homemade cakes, biscuits, slices, jams and chutneys. Take part in our gourmet hamper raffle. Plants and books are also for sale. Located outside St Johns Uniting Church, Yeo St.",,,,,
,151.241255,FALSE,North Shore,,Mosman Square Seniors Centre,FALSE,"3 Mosman Square Military Road, Mosman, 2088",,0,-33.825274,NSW,Mosman Sq Snrs Cntr,FALSE,FALSE,Other,,,,,,
,151.241196,FALSE,North Shore,,Mosman Public School,FALSE,"27 Belmont Road, Mosman, 2088",,0,-33.828049,NSW,Mosman Public,FALSE,FALSE,Government School,,,,,,
,151.243869,FALSE,North Shore,,Mosman High School,FALSE,"Belmont Road, Mosman, 2088",,0,-33.829603,NSW,Mosman High,FALSE,FALSE,Government School,,,,,,
,151.234016,FALSE,North Shore,,Mosman Baptist Church Hall,FALSE,"Melrose Street, Mosman, 2088",,0,-33.825819,NSW,Mosman Baptist,FALSE,FALSE,Church,,,,,,
,151.232215,FALSE,North Shore,,Middle Harbour Public School,TRUE,"Macpherson Street, Mosman, 2088",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",-33.822541,NSW,Middle Harbour Public,FALSE,TRUE,Government School,Starts early,,,,,
,151.203719,FALSE,North Shore,,North Sydney Demonstration School,TRUE,"Bay Road, North Sydney, 2060",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",-33.834555,NSW,Nth Sydney Public,FALSE,FALSE,Private School,,,,,,
,146.919368,FALSE,Albury,,Albury Public School,FALSE,"Smollett Street, Albury, 2640",,0,-36.082941,NSW,Albury Public,FALSE,FALSE,Government School,,,,,,
http://www.electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/143/Coogee-Public-School-Coogee-Public-School-sausage-sizzle-+-cake-stall/no,151.253727,FALSE,Coogee,,South Coogee Public School,TRUE,"Moverly Road, South Coogee, 2034",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",-33.933317,NSW,Sth Coogee Public,FALSE,TRUE,Government School,,,,,,
,151.657522,FALSE,Lake Macquarie,,Cardiff Public School,FALSE,"Macquarie Road, Cardiff, 2285",,0,-32.945937,NSW,Cardiff Public,FALSE,FALSE,Government School,,,,,,
,152.846688,FALSE,Oxley,,Kempsey East Public School,FALSE,"Innes Street, East Kempsey, 2440",,0,-31.083413,NSW,Kempsey E Public,FALSE,FALSE,Government School,,,,,,
,152.826285,FALSE,Oxley,,Kempsey High School,FALSE,"Sea Street, West Kempsey, 2440",,0,-31.069312,NSW,Kempsey High,FALSE,FALSE,Government School,,,,,,
,151.660149,FALSE,Lake Macquarie,,Cardiff Senior Citizens Centre,FALSE,"52 Harrison Street, Cardiff, 2285",,0,-32.942343,NSW,Cardiff Snr Ctzns Cntr,FALSE,FALSE,Other,,,,,,
,152.945715,FALSE,Oxley,,Gladstone Community Hall,FALSE,"5 Kinchela Street, Gladstone, 2440",,0,-31.027155,NSW,Gladstone Hall,FALSE,FALSE,Hall,,,,,,
,152.884151,FALSE,Oxley,,Gleniffer School of Arts Hall,FALSE,"8 Promised Land Road, Gleniffer, 2454",,0,-30.388297,NSW,Gleniffer Hall,FALSE,FALSE,Private School,,,,,,
,152.985591,FALSE,Oxley,,Frank Partridge VC Public School,FALSE,"Centenary Parade, Nambucca Heads, 2448",,0,-30.642482,NSW,Frank Partridge VC Public,FALSE,FALSE,Government School,,,,,,
,152.879644,FALSE,Oxley,,Frederickton Public School,FALSE,"1 Great North Road, Frederickton, 2440",,0,-31.033292,NSW,Frederickton Public,FALSE,FALSE,Government School,,,,,,
,152.542462,FALSE,Oxley,,Hollisdale Hall,FALSE,"1493 Pappinbarra Road, Hollisdale, 2446",,0,-31.392742,NSW,Hollisdale Hall,FALSE,FALSE,Hall,,,,,,
,152.660091,FALSE,Oxley,,Huntingdon Public School,FALSE,"2876 Oxley Highway, Huntingdon, 2446",,0,-31.478767,NSW,Huntingdon Public,FALSE,FALSE,Government School,,,,,,
,153.052465,FALSE,Oxley,,Hat Head Surf Club Hall,FALSE,"Myrtle Street, Hat Head, 2440",,0,-31.054064,NSW,Hat Head SLSC,FALSE,FALSE,Hall,,,,,,
http://electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/340/Booragul-Public-School-Booragul-Public-School/no,151.611628,FALSE,Lake Macquarie,,Booragul Public School,TRUE,"2A Aspinall Street, Booragul, 2284",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""Lamingtons""}",-32.973404,NSW,Booragul Public,FALSE,TRUE,Government School,,,,,,
,152.524441,FALSE,Myall Lakes,,Forster Public School,FALSE,"Head Street, Forster, 2428",,0,-32.181597,NSW,Forster Public,FALSE,FALSE,Government School,,,,,,
http://www.electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/184/Tower-Street-Public-School-Tower-St-Public-School--Bbq-/no,151.007889,FALSE,East Hills,,Tower Street Public School,TRUE,"74 Tower Street, Panania, 2213",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""Drinks""}",-33.957195,NSW,Tower St Public,FALSE,TRUE,Government School,,,,,,
,151.578282,FALSE,Lake Macquarie,,Blackalls Park Public School,FALSE,"Charles Street, Blackalls Park, 2283",,0,-32.998602,NSW,Blackalls Park Public,FALSE,FALSE,Government School,,,,,,
http://electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/276/Cheltenham-Girls-High-School-Cheltenham-Girls-Market-Day/no,151.074769,FALSE,Epping,,Cheltenham Girls High School,TRUE,"The Promenade, Cheltenham, 2119",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""Market stalls""}",-33.756454,NSW,Cheltenham Girls High,FALSE,TRUE,Government School,,,,,,
,150.943362,FALSE,Seven Hills,,Seven Hills High School,FALSE,"Johnson Avenue, Seven Hills, 2147",,0,-33.763898,NSW,Seven Hills High,FALSE,FALSE,Government School,,,,,,
http://www.electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/162/Cherrybrook-Girl-Guide-Hall-Girl-Guides-Jamboree-Fundraising-BBQ/no,151.046003,FALSE,Epping,,Cherrybrook Girl Guide Hall,TRUE,"Shepherds Drive, Cherrybrook, 2126",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""Drinks""}",-33.720575,NSW,Cherrybrook Guide Hall,FALSE,FALSE,Hall,,,,,,
,151.042945,FALSE,Epping,,Cherrybrook Public School,FALSE,"131 New Line Road, Cherrybrook, 2126",,0,-33.731332,NSW,Cherrybrook Public,FALSE,FALSE,Government School,,,,,,
,151.607753,FALSE,Lake Macquarie,,Bolton Point Community Hall,FALSE,"68A Middlepoint Road, Bolton Point, 2283",,0,-33.001586,NSW,Bolton Pt Hall,FALSE,FALSE,Hall,,,,,,
http://www.electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/151/William-Dean-Public-School-William-Dean-Public-School/no,150.859456,FALSE,Mount Druitt,,William Dean Public School,TRUE,"Yarramundi Drive, Dean Park, 2761",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""Drinks""}",-33.734942,NSW,William Dean Public,FALSE,FALSE,Government School,,,,,,
,151.594612,FALSE,Lake Macquarie,,Barnsley Public School,FALSE,"Cliffbrook Street, Barnsley, 2278",,0,-32.932098,NSW,Barnsley Public,FALSE,FALSE,Government School,,,,,,
http://electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/256/Northmead-Public-School-Northmead-Public-School-Car-Boot-Markets/no,150.991376,FALSE,Parramatta,,Northmead Public School,TRUE,"108 Kleins Road, Northmead, 2152",,"{""coffee"":true,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""Car boot sale""}",-33.786708,NSW,Northmead Public,FALSE,FALSE,Government School,,,,,,
,151.575238,FALSE,Lake Macquarie,,Biraban Public School,FALSE,"Beckley Street, Toronto, 2283",,0,-33.007761,NSW,Biraban Public,FALSE,FALSE,Government School,,,,,,
,150.840257,FALSE,Mount Druitt,,Rooty Hill Public School,FALSE,"Westminster Street, Rooty Hill, 2766",,0,-33.768804,NSW,Rooty Hill Public,FALSE,FALSE,Government School,,,,,,
,151.613289,FALSE,Maitland,,Metford Public School,FALSE,"Schanck Drive, Metford, 2323",,0,-32.765386,NSW,Metford Public,FALSE,FALSE,Government School,,,,,,
,151.704102,FALSE,Maitland,,Millers Forest Public School,FALSE,"Martins Wharf Road, Millers Forest, 2324",,0,-32.752124,NSW,Millers Forest Public,FALSE,FALSE,Government School,,,,,,
,151.62715,FALSE,Maitland,,Morpeth Uniting Church,FALSE,"High Street, Morpeth, 2321",,0,-32.726189,NSW,Morpeth Uniting,FALSE,FALSE,Church,,,,,,
,151.559584,FALSE,Maitland,,Nillo Infants School,FALSE,"Belmore Road, Lorn, 2320",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",-32.727549,NSW,Nillo School,TRUE,FALSE,Kindergarten,,,,,,
,151.515376,FALSE,Maitland,,Rutherford Playtime Pre-School,FALSE,"75 Regiment Road, Rutherford, 2320",,0,-32.720052,NSW,Rutherford Pre-school,FALSE,FALSE,Kindergarten,,,,,,
,151.5285299,FALSE,Maitland,,Rutherford Public School,FALSE,"Weblands Street, Rutherford, 2320",,0,-32.71100884,NSW,Rutherford Public,FALSE,FALSE,Government School,,,,,,
twitter,151.592222,FALSE,Maitland,,Shamrock Hill Multi-Purpose Centre,FALSE,"19 Galway Bay Drive, Ashtonfield, 2323",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",-32.771586,NSW,Shamrock Hill MPC,TRUE,FALSE,Other,,,,,,
,151.655083,FALSE,Maitland,,Somerset Sporting Complex,FALSE,"Somerset Drive, Thornton, 2322",,0,-32.77846,NSW,Somerset Sports,FALSE,FALSE,Other,,,,,,
,151.530603,FALSE,Maitland,,St Pauls Parish Hall,FALSE,"Young Street, Rutherford, 2320",,0,-32.720667,NSW,St Pauls Rutherford,FALSE,FALSE,Hall,,,,,,
,151.531671,FALSE,Maitland,,Telarah Public School,FALSE,"Raymond Street, Telarah, 2320",,0,-32.725751,NSW,Telarah Public,FALSE,FALSE,Government School,,,,,,
,150.815368,FALSE,Campbelltown,,Woodland Road Public School,FALSE,"20 Woodland Road, St Helens Park, 2560",,0,-34.097774,NSW,Woodland Rd Public,FALSE,FALSE,Government School,,,,,,
,152.481228,FALSE,Myall Lakes,,Chatham High School,FALSE,"Davis Street, Taree, 2430",,0,-31.896459,NSW,Chatham High,FALSE,FALSE,Government School,,,,,,
,152.319209,FALSE,Myall Lakes,,Coolongolook Public School,FALSE,"Lombard Street, Coolongolook, 2423",,0,-32.222694,NSW,Coolongolook Public,FALSE,FALSE,Government School,,,,,,
,152.469962,FALSE,Myall Lakes,,Coomba Park Community Hall,FALSE,"Moorooba Road, Coomba Park, 2428",,0,-32.240764,NSW,Coomba Park Hall,FALSE,FALSE,Hall,,,,,,
,152.522051,FALSE,Myall Lakes,,Cundletown Public School,FALSE,"High Street East, Cundletown, 2430",,0,-31.900262,NSW,Cundletown Public,FALSE,FALSE,Government School,,,,,,
,152.516962,FALSE,Myall Lakes,,Forster Uniting Church Hall,FALSE,"Lake Street, Forster, 2428",,0,-32.18257,NSW,Forster Uniting Church,FALSE,FALSE,Church,,,,,,
,152.527818,FALSE,Myall Lakes,,"Forster Campus, Great Lakes College",FALSE,"Cape Hawke Drive, Forster, 2428",,0,-32.214178,NSW,Great Lakes Cllg - Forster,FALSE,FALSE,Other,,,,,,
