polling_place_name,lon,division,booth_info,premises,opening_hours,has_bbq,address,source,state,lat,has_nothing,has_caek,extra_info,polling_place_type,has_run_out,has_other,stall_name,stall_description,stall_website,first_report,latest_report
Walliston (Hasluck),116.069,Hasluck,Booth access off Lawnbrook Rd West,Walliston Primary School,,FALSE,Dianella Rd,,WA,-31.9986,FALSE,FALSE,Assisted,,,,,,,,
Wattle Grove,115.9919063,Hasluck,Booth access off Tomah Rd,Wattle Grove Primary School,,FALSE,St John Rd,,WA,-32.0075292,FALSE,FALSE,Assisted,,,,,,,,
Banksia Grove (Moore),115.809456,Moore,Ramp entrance off Turquoise Lp carpark & right front admin gate through school be ar left to undercover area.,Neerabup Primary School,,FALSE,Viridian Dr,,WA,-31.7026205,FALSE,FALSE,Assisted,,,,,,,,
Beldon,115.757,Moore,Entry to polling place:Nautical Grove. Main entrance will be locked.,Beldon Primary School,,FALSE,Pacific Way,,WA,-31.7737,FALSE,FALSE,Assisted,,,,,,,,
Burns Beach,115.735,Moore,Main entrance steps and ramp from car park.,Beaumaris Sports Association,,FALSE,Miami Beach Prmnde,,WA,-31.7314,TRUE,FALSE,Assisted,,,,,,,,
Carramar,115.78495,Moore,From Houghton Dr.,Carramar Primary School,,FALSE,Houghton Dr,,WA,-31.71148,FALSE,FALSE,Assisted,,,,,,,,
Clarkson (Moore),115.726,Moore,Entrance via Hannaford Ave,Clarkson Community High School,,FALSE,Walyunga Blvd,,WA,-31.6788,FALSE,FALSE,Assisted,,,,,,,,
Connolly,115.757,Moore,Entry to polling place: Fairway Circle,Connolly Primary School,,TRUE,Fairway Cir,,WA,-31.7463,FALSE,TRUE,Assisted,,,,,,,,
Craigie,115.759,Moore,Entry to polling place: Spinaway St,Craigie Heights Primary School,,TRUE,Spinaway St,,WA,-31.79,FALSE,TRUE,Full,,,,,,,,
Inglewood,115.8888422,Perth,,Inglewood Masonic Hall,,FALSE,cnr Carrington St & Ninth Ave,,WA,-31.9249007,TRUE,FALSE,None,,,,,,,,
Walliston (Pearce),116.069,Pearce,Booth access off Lawnbrook Rd West,Walliston Primary School,,FALSE,Dianella Rd,,WA,-31.9986,FALSE,FALSE,Assisted,,,,,,,,
Upper Swan,116.024,Pearce,Entrance via carpark off Great Northern Highway.,Upper Swan Primary School,,FALSE,Gt Northern Hwy,,WA,-31.7881,FALSE,FALSE,Assisted,,,,,,,,
Highgate,115.8667027,Perth,Enter from Lincoln St through playgr,Highgate Primary School,,TRUE,Lincoln St,,WA,-31.9406,FALSE,FALSE,Assisted,,,,,,,,
Stratton,116.035,Pearce,Entrance off Jecks Place.,Stratton Community Hall,,FALSE,Jecks Pl,,WA,-31.8694,FALSE,FALSE,Assisted,,,,,,,,
Stoneville,116.167,Pearce,Entrance off Bentley Street. Also known as Mundaring Firefighters School.,Stoneville Hall (Mundaring Fire Fighting School),,FALSE,Bentley St,,WA,-31.8698,FALSE,FALSE,Assisted,,,,,,,,
Seabird,115.444,Pearce,Entrance off Chalon Avenue.,Seabird Community Hall,,FALSE,Chalon Ave,,WA,-31.2777,FALSE,FALSE,None,,,,,,,,
Sawyers Valley,116.203,Pearce,Entrance off Sawyers Road.,Sawyers Valley Primary School,,FALSE,Sawyers Rd,,WA,-31.9026,FALSE,FALSE,None,,,,,,,,
Two Rocks,115.58892,Pearce,Entrance off Lisford Avenue.,Phil Renkin Recreation Centre,,FALSE,59 Lisford Ave,,WA,-31.496137,FALSE,FALSE,Assisted,,,,,,,,
Toodyay,116.4698561,Pearce,Access from carpark in Stirling Terrace.,Toodyay Memorial Hall,,FALSE,Stirling Tce,,WA,-31.5506492,FALSE,FALSE,Assisted,,,,,,,,
Swan View (Pearce),116.043,Pearce,Polling Place is in Gymnasium. Entrance off Weld Road.,Swan View Senior High School,,FALSE,Gladstone Ave,,WA,-31.8868,FALSE,FALSE,Assisted,,,,,,,,
Stratton North,116.0458372,Pearce,,Goodstart Early Learning Stratton,,FALSE,165 Talbot Rd,,WA,-31.8621842,FALSE,FALSE,Assisted,,,,,,,,
Kelmscott,116.011,Canning,"Recommend use gate at end of car park, along path to rear entrance of gymnasium Disabled access through doors on this side of gym.",Kelmscott Senior High School,,FALSE,Third Ave,,WA,-32.1206,FALSE,FALSE,Assisted,,,,,,,,
Kelmscott East,116.021,Canning,"Entrance from main gates on River Rd down pathway alongside church to hall. Or, from carpark along pathway & upstair s to hall",St Mary in The Valley Anglican Church,,FALSE,River Rd,,WA,-32.1195,FALSE,FALSE,None,,,,,,,,
Binningup,115.694,Forrest,entrance to hall.,Binningup Community Hall,,FALSE,Driftwood Way,,WA,-33.1508,FALSE,FALSE,Full,,,,,,,,
Boyanup,115.73,Forrest,entrance to activities room block.,Boyanup Primary School,,FALSE,Thomas St,,WA,-33.4858,FALSE,FALSE,Full,,,,,,,,
Mandurah,115.7388,Canning,"Entry through main gates off Gibla St, down pathway to drama room",John Tonkin College - Tindale Site,,FALSE,Gibla Street,,WA,-32.51521,FALSE,FALSE,Assisted,,,,,,,,
Mandurah Central,115.725,Canning,Entrance to School Grounds: 18 Hackett St.,Mandurah Primary School,,FALSE,Hackett St,,WA,-32.5284,TRUE,FALSE,Assisted,,,,,,,,
Mandurah East,115.7401502,Canning,"Entrance to Polling Place: 41 Dower St, from carpark to hall",Billy Dower Youth Centre,,FALSE,Dower St,,WA,-32.5323236,FALSE,FALSE,Full,,,,,,,,
Mundijong,115.9842571,Canning,Entrance from carpark along pathways to library - no gates or fences.,Mundijong Primary School,,FALSE,Livesey St,,WA,-32.2901323,FALSE,FALSE,Assisted,,,,,,,,
Allanson,116.098,Forrest,entrance to activities room block.,Allanson Primary School,,FALSE,Cameron St,,WA,-33.3351,FALSE,FALSE,Assisted,,,,,,,,
Augusta,115.15628,Forrest,entrance to centre.,Augusta Community Resource Centre,,FALSE,Allnutt Tce,,WA,-34.31449,FALSE,FALSE,Full,,,,,,,,
Acton Park,115.381,Forrest,entrance to hall.,Acton Park Hall,,TRUE,Acton Park Rd,,WA,-33.7675,FALSE,TRUE,Assisted,,,,,,,,
Alexandra Bridge,115.22,Forrest,entrance to hall.,Alexandra Bridge Hall,,FALSE,Brockman Hwy,,WA,-34.1639,FALSE,FALSE,Assisted,,,,,,,,
Australind North,115.727,Forrest,entrance to main school block.,Parkfield Primary School,,FALSE,Chapple Dr,,WA,-33.2658,FALSE,FALSE,Assisted,,,,,,,,
Balingup,115.98212,Forrest,entrance to main school block.,Balingup Primary School,,FALSE,Brockman St,,WA,-33.78647,FALSE,FALSE,Assisted,,,,,,,,
Australind,115.7165,Forrest,entrance to hall.,Australind Community Hall,,TRUE,Mulgara St,,WA,-33.27906,FALSE,FALSE,Full,,,,,,,,
Australind East,115.735,Forrest,entrance to centre.,Riverlinks Community Centre,,FALSE,Paris Rd,,WA,-33.2731,FALSE,FALSE,Full,,,,,,,,
Hampton Park,115.917,Perth,Paine Rd access,Hampton Park Primary School,,FALSE,Hamersley Pl,,WA,-31.887,FALSE,FALSE,None,,,,,,,,
Embleton,115.909,Perth,Follow path to Library,Embleton Primary School,,FALSE,Priestley St,,WA,-31.9025,FALSE,FALSE,Assisted,,,,,,,,
Riverton,115.9,Tangney,Gate or path from car park,Riverton Primary School,,TRUE,Corinthian Rd E,,WA,-32.0342,FALSE,TRUE,None,,,,,,,,
Perth (Tangney),115.8612921,Tangney,,City of Perth Council House,,FALSE,St Georges Tce,,WA,-31.9564376,FALSE,FALSE,Assisted,,,,,,,,
Shelley,115.886,Tangney,Primary access off Monota Ave but foot traffic access possible off Aldam Cres.,Shelley Primary School,,TRUE,Monota Ave,,WA,-32.0316,FALSE,TRUE,None,,,,,,,,
Rossmoyne,115.866,Tangney,Driveway and walkway from Second Ave.,Rossmoyne Primary School,,FALSE,Second Ave,,WA,-32.0401,FALSE,FALSE,Assisted,,,,,,,,
Willetton East,115.899,Tangney,Access from Rostrata Ave only.,Rostrata Primary School,,TRUE,Rostrata Ave,,WA,-32.0511,FALSE,FALSE,None,,,,,,,,
Willetton,115.882,Tangney,Main access is off Pinetree Gully Rd carpark but access also possible by foot traffic off Woodpecker Ave and Apsley Rd,Willetton Primary School,,FALSE,Woodpecker Ave,,WA,-32.0485,TRUE,FALSE,None,,,,,,,,
Ravensthorpe,120.053,O'Connor,entrance to school property,Ravensthorpe District High School,,FALSE,Morgans St,,WA,-33.5824,FALSE,FALSE,Full,,,,,,,,
Redmond,117.691,O'Connor,entrance to hall,Redmond Hall,,FALSE,Redmond-Hay River Rd,,WA,-34.8864,FALSE,FALSE,Assisted,,,,,,,,
Quairading,117.399331,O'Connor,,Quairading C R C,,FALSE,1 Parker St,,WA,-32.0121767,FALSE,FALSE,Full,,,,,,,,
Quinninup,116.251,O'Connor,entrance to centre.,Quinninup Community Centre,,FALSE,Wheatley Coast Rd,,WA,-34.4362,FALSE,FALSE,Full,,,,,,,,
Popanyinning,117.123,O'Connor,Entrance from Francis St.,Popanyinning Community Hall,,FALSE,Francis St,,WA,-32.6606,FALSE,FALSE,Assisted,,,,,,,,
Porongurup,117.877,O'Connor,entrance to hall,Porongurup District Hall,,FALSE,Mount Barker-Porongrup Rd,,WA,-34.653,FALSE,FALSE,Assisted,,,,,,,,
Pingelly,117.084,O'Connor,Entrance from Parade St.,Pingelly Town Hall,,FALSE,Parade St,,WA,-32.5346,FALSE,FALSE,Assisted,,,,,,,,
Pingrup,118.504,O'Connor,entrance to hall,Pingrup Hall,,FALSE,Sanderson St,,WA,-33.5344,FALSE,FALSE,Assisted,,,,,,,,
Pemberton,116.029,O'Connor,entrance to sports club.,Pemberton Sports Club,,FALSE,Club Rd,,WA,-34.4474,FALSE,FALSE,Full,,,,,,,,
Perth (O'Connor),115.8612921,O'Connor,,City of Perth Council House,,FALSE,St Georges Tce,,WA,-31.9564376,FALSE,FALSE,Assisted,,,,,,,,
Carine,115.777,Stirling,Entrance from Everingham Street carpark.,Carine Senior High School,,FALSE,Everingham St,,WA,-31.8518,TRUE,FALSE,Assisted,,,,,,,,
Coolbinia,115.86,Stirling,"Due to building works, entrance only fro m Bradford Street. Not suitable for inca pacitated electors.",Coolbinia Primary School,,TRUE,Bradford St,,WA,-31.9144,FALSE,TRUE,None,,,,,,,,
Deanmore,115.767,Stirling,Entry from Rainer Street.,Deanmore Primary School,,TRUE,Deanmore Rd,,WA,-31.8827,FALSE,TRUE,Assisted,,,,,,,,
Dianella Heights,115.866,Stirling,Entrance from Beaman Street.,Dianella Heights Primary School,,FALSE,Beaman St,,WA,-31.8827,TRUE,FALSE,None,,,,,,,,
Kendenup,117.628,O'Connor,entrance to school property,Kendenup Primary School,,FALSE,Austin St,,WA,-34.4822,FALSE,FALSE,Full,,,,,,,,
Doubleview (Stirling),115.779069,Stirling,Flamborough St,Doubleview Primary School,,FALSE,St Brigid's Tce,,WA,-31.897062,FALSE,FALSE,Assisted,,,,,,,,
Doubleview North,115.7815519,Stirling,access from car park at Karrinyup Sports  Centre to undercover area at the school,Newborough Primary School,,TRUE,178 Newborough St,,WA,-31.8852731,FALSE,TRUE,Assisted,,,,,,,,
Kambalda West,121.619,O'Connor,Entry from carpark.,Kambalda West District High School,,TRUE,Salmon Gum Rd,,WA,-31.206,FALSE,FALSE,Assisted,,,,,,,,
Kambalda,121.665,O'Connor,Library used - one entry only.,Kambalda Primary School,,FALSE,Larkin St,,WA,-31.2048,FALSE,FALSE,Full,,,,,,,,
Katanning East,117.566257,O'Connor,Hall entrance,Katanning Senior High School,,FALSE,Golf Links Rd,,WA,-33.683894,FALSE,FALSE,Full,,,,,,,,
Kalgoorlie Piccadilly,121.47,O'Connor,building entrance,Kalgoorlie Regional Hospital,,FALSE,Piccadilly St,,WA,-30.7409,FALSE,FALSE,Full,,,,,,,,
Kalgoorlie North,121.463,O'Connor,Entry from playground area.,North Kalgoorlie Primary School,,TRUE,Campbell St,,WA,-30.7371,FALSE,TRUE,Full,,,,,,,,
Kalgoorlie South,121.479,O'Connor,Entry to hall from Lionel Street.,John Paul College,,FALSE,Lionel St,,WA,-30.7637,FALSE,FALSE,Full,,,,,,,,
Kalgoorlie Somerville,121.468,O'Connor,"Entry from Johnston Street, or Staff car park.",O'Connor Primary School,,FALSE,Johnston St,,WA,-30.7775,FALSE,FALSE,Full,,,,,,,,
Carnarvon,113.66,Durack,enter from Whitlock St (not main school entrance). Polling in the performing art theatre,Carnarvon Community College (Secondary),,FALSE,Cleaver St,,WA,-24.8879,FALSE,FALSE,Assisted,,,,,,,,
Carnarvon East,113.677,Durack,pre-primary main entrance,Carnarvon Community College (Primary),,FALSE,Marmion St,,WA,-24.8682,FALSE,FALSE,Assisted,,,,,,,,
Broome East,122.2331844,Durack,main school entrance. polling undertaken in the library,Roebuck Primary School,,FALSE,cnr of Spoonbill Ave and Sanderling,,WA,-17.939742,FALSE,FALSE,Assisted,,,,,,,,
Broome West,122.2152727,Durack,main school entrance. Polling undertaken in the staff room and a classroom,Cable Beach Primary School,,FALSE,Dakas St,,WA,-17.9611751,FALSE,FALSE,Assisted,,,,,,,,
Calingiri,116.449,Durack,main entrance to school property. polling will be undertaken in the library,Calingiri Primary School,,FALSE,Cavell St,,WA,-31.0901,FALSE,FALSE,Assisted,,,,,,,,
Carnamah,115.894,Durack,enter from King St. Polling undertaken in school library.,Carnamah District High School,,FALSE,MacPherson St,,WA,-29.6869,FALSE,FALSE,Assisted,,,,,,,,
Beacon,117.866,Durack,Hall entrance from Rowland St,Beacon CWA Hall,,FALSE,11 Rowlands St,,WA,-30.4501,FALSE,FALSE,None,,,,,,,,
Bencubbin,117.859244,Durack,,Bencubbin Community Resource Centre,,FALSE,Lot 283 Monger St,,WA,-30.8094889,FALSE,FALSE,Assisted,,,,,,,,
Bolgart,116.51,Durack,main hall entrance off Yulgering Road which is the main street in town,Bolgart Hall,,FALSE,George St,,WA,-31.2737,FALSE,FALSE,None,,,,,,,,
Broome,122.2383482,Durack,main school entrance. polling held in two class rooms,Broome Primary School,,FALSE,Weld St,,WA,-17.9615181,FALSE,FALSE,Assisted,,,,,,,,
East Perth,115.87471,Perth,,Rod Evans Community Centre,,FALSE,160 Hay St,,WA,-31.958706,FALSE,FALSE,Assisted,,,,,,,,
Greenfields East,115.768,Brand,Entrance to School Grounds : Gate Access  off Manily Pkwy and Teranca Rd,Riverside Primary School,,FALSE,1 Minilya Pkwy,,WA,-32.532,FALSE,FALSE,Full,,,,,,,,
Mirrabooka East,115.874,Stirling,Entrance from Threadleaf Way.,Boyare Primary School,,FALSE,Threadleaf Way,,WA,-31.8572,FALSE,FALSE,Assisted,,,,,,,,
Mirrabooka Central,115.862,Stirling,Access through Dryandra Drive entrance.,Dryandra Primary School,,TRUE,449 Dryandra Dr,,WA,-31.8546,FALSE,FALSE,Assisted,,,,,,,,
Nollamara,115.840706,Stirling,,Nollamara Primary School,,FALSE,101 Harrison St,,WA,-31.884918,FALSE,FALSE,None,,,,,,,,
Hazelmere,115.9946932,Hasluck,Enter off Bushmead Road.,Hazelmere Hall,,FALSE,cnr Bushmead Rd & West Pde,,WA,-31.9031601,FALSE,FALSE,Assisted,,,,,,,,
Guildford,115.9682579,Hasluck,Entrance off James Street.,Guildford Primary School,,TRUE,Cnr Helena & Johnson Sts,,WA,-31.9016953,FALSE,FALSE,Assisted,,,,,,,,
Gosnells West,115.98,Hasluck,Enter from Jenkinson Street carpark.,Wirrabirra Primary School,,FALSE,cnr Corfield & Jenkinson Sts,,WA,-32.0747,FALSE,FALSE,Assisted,,,,,,,,
Gosnells South,115.984,Hasluck,Access from both Ashburton Dr and Nullagine Way,Ashburton Drive Primary School,,FALSE,Nullagine Way,,WA,-32.0858,FALSE,FALSE,Assisted,,,,,,,,
Gosnells Central,116.0043311,Hasluck,Main entrance,Addie Mills Centre,,FALSE,Astley St,,WA,-32.0718408,FALSE,FALSE,Assisted,,,,,,,,
Gosnells,116.004,Hasluck,Undercover area. Enter carpark from May Street.,Gosnells Primary School,,FALSE,cnr May & Hicks Sts,,WA,-32.0771,FALSE,FALSE,Assisted,,,,,,,,
Gooseberry Hill,116.0577182,Hasluck,Entrance via driveway off Ledger Road to top of driveway.,Gooseberry Hill Hall,,FALSE,Ledger Rd,,WA,-31.9566061,FALSE,FALSE,Assisted,,,,,,,,
Forrestfield West,115.999205,Hasluck,Main entrance to booth off Dawson Rd,Dawson Park Primary School,,FALSE,120 Bouganvillea Ave,,WA,-31.9786256,FALSE,FALSE,Assisted,,,,,,,,
High Wycombe,116.002133,Hasluck,Booth access of Kiandra Way,High Wycombe Primary School,,TRUE,60 Newburn Rd,,WA,-31.94107,FALSE,FALSE,Assisted,,,,,,,,
Helena Valley (Hasluck),116.048,Hasluck,Entrance from Helena Valley Road,Helena Valley Primary School,,FALSE,Helena Valley Rd,,WA,-31.9241,FALSE,FALSE,Assisted,,,,,,,,
Moonyoonooka,114.7531834,Durack,"entrance off Geraldton-Mt Magnet road, past the pony club rooms.",Moonyoonooka Polocrosse club,,FALSE,Geraldton-Mt Magnet Rd,,WA,-28.7793532,FALSE,FALSE,None,,,,,,,,
Moora,116.0037196,Durack,enter thru main school entrance from Roberts St.,Moora Performing Arts Centre,,FALSE,34 Padbury St,,WA,-30.6327859,FALSE,FALSE,Assisted,,,,,,,,
Mingenew,115.441,Durack,main school entrance from Phillips St,Mingenew Primary School,,FALSE,Phillips St,,WA,-29.1943,FALSE,FALSE,Assisted,,,,,,,,
Merredin,118.28,Durack,main entrance to court house. polling undertaken in main court room,Merredin Court House,,FALSE,Mitchell St,,WA,-31.4807,FALSE,FALSE,None,,,,,,,,
Merredin South,118.2776409,Durack,enter the building off French Ave,Merredin Senior Centre,,FALSE,French Ave,,WA,-31.4894431,FALSE,FALSE,None,,,,,,,,
Arthur River,117.038,O'Connor,entrance to building,Arthur River Hall,,FALSE,Albany Hwy,,WA,-33.3481,FALSE,FALSE,Assisted,,,,,,,,
Meckering,117.0101524,Durack,main school entrance. polling undertaken in the gym,Meckering Primary School,,FALSE,Knight St,,WA,-31.6274357,FALSE,FALSE,Assisted,,,,,,,,
Meekatharra,118.496,Durack,Main entry.,Meekatharra Shire Hall,,FALSE,Savage St,,WA,-26.593,FALSE,FALSE,Assisted,,,,,,,,
Morawa,116.0081073,Durack,main hall entrance from Winfield St,Morawa Community Hall,,FALSE,Winfield St,,WA,-29.2100007,FALSE,FALSE,Assisted,,,,,,,,
Mount Magnet,117.8480988,Durack,Entry via Court House main entrance - at  side of building.,Mount Magnet Hall,,FALSE,Naughton St,,WA,-28.0655201,FALSE,FALSE,None,,,,,,,,
Harvey,115.892,Forrest,entrance to activities room block.,St Anne's Primary School,,FALSE,Young St,,WA,-33.0824,FALSE,FALSE,Assisted,,,,,,,,
Gelorup,115.64197,Forrest,entrance to centre.,Gelorup Community Centre,,FALSE,Hastie Rd,,WA,-33.4101,FALSE,FALSE,Full,,,,,,,,
Bertram,115.844,Brand,Entrance to School Grounds: Champion Dr,Bertram Primary School,,FALSE,Champion Dr,,WA,-32.2471,FALSE,FALSE,Assisted,,,,,,,,
Dardanup,115.75687,Forrest,entrance to hall.,Dardanup Hall,,FALSE,Little St,,WA,-33.39859,FALSE,FALSE,Assisted,,,,,,,,
Dalyellup,115.62466,Forrest,entrance to undercroft area.,Dalyellup Primary School,,FALSE,Hartog Rd,,WA,-33.39913,TRUE,FALSE,Assisted,,,,,,,,
Dunsborough,115.105,Forrest,entrance to centre.,Naturaliste Community Centre,,FALSE,Dunsborough Lakes Dr,,WA,-33.6213,FALSE,FALSE,Full,,,,,,,,
Donnybrook,115.823,Forrest,entrance to hall.,Donnybrook Memorial Hall,,FALSE,Bentley St,,WA,-33.5759,FALSE,FALSE,Assisted,,,,,,,,
Eaton East,115.722,Forrest,entrance to community centre.,Eaton Community College,,FALSE,Recreation Dr,,WA,-33.3195,FALSE,FALSE,Full,,,,,,,,
Eaton,115.701,Forrest,entrance to undercover,Eaton Primary School,,FALSE,35 Diadem St,,WA,-33.313,FALSE,FALSE,Assisted,,,,,,,,
Ferguson,115.839,Forrest,entrance to hall.,Ferguson Hall,,FALSE,Ferguson Rd,,WA,-33.4319,FALSE,FALSE,Assisted,,,,,,,,
Elgin,115.632,Forrest,entrance to hall.,Elgin Hall,,FALSE,Railway Rd,,WA,-33.5131,FALSE,FALSE,Assisted,,,,,,,,
Ferndale,115.92035,Swan,From carpark on Karri Way through to covered walkway to library entrance. Gate off Galena Way to library entrance.,Damla College,,FALSE,Karri Way,,WA,-32.03653,FALSE,FALSE,None,,,,,,,,
Ferndale East,115.9300292,Swan,Main entrance then up stairs or ramp to hall on right hand side.,Lynwood Christian Church,,FALSE,Latham Rd,,WA,-32.0290829,TRUE,FALSE,Assisted,,,,,,,,
Cloverdale West,115.934,Swan,To polling booth: Main door to gymnasium To grounds: Main gate on Fisher St. All other gates will be locked.,Belmont City College,,FALSE,Fisher St,,WA,-31.9584,TRUE,FALSE,Assisted,,,,,,,,
Como,115.8618605,Swan,"To polling booth: Main door to Hall off Coode St. ds: Main gate off Coode To Grounds: Main gate off Coode St, gates on Alston Ave & Labouchere Rd.",Como P & C Hall,,TRUE,Coode St,,WA,-31.9966296,FALSE,TRUE,Assisted,,,,,,,,
Como North,115.871,Swan,"To polling booth: Through main door, turn right through doors To building: off carpark in Morrison St",Collier Park Village,,FALSE,Morrison St,,WA,-32.0004,FALSE,FALSE,Assisted,,,,,,,,
Como South,115.859835,Swan,Main door on Cale Street,St Augustines Church Hall,,FALSE,cnr Cale & Park Sts,,WA,-31.9791318,FALSE,FALSE,Assisted,,,,,,,,
Cannington East,115.954,Swan,To polling booth: Undercover area To School: main gate off Gibbs St,Gibbs Street Primary School,,FALSE,Gibbs St,,WA,-32.0084,FALSE,FALSE,Assisted,,,,,,,,
Carlisle,115.9122758,Swan,Double doors off Memorial Avenue.,Carlisle Memorial Hall,,FALSE,Memorial Ave,,WA,-31.9812322,TRUE,FALSE,Assisted,,,,,,,,
Cloverdale,115.945,Swan,From carpark off Robinson Ave,Belmont Park Tennis Club,,FALSE,cnr Scott St & Robinson Ave,,WA,-31.9707,FALSE,FALSE,Assisted,,,,,,,,
Cloverdale North,115.946,Swan,To polling booth: Main door at Sydenham St end of hall.,Airport City Church,,FALSE,Epsom Ave,,WA,-31.9487,FALSE,FALSE,Assisted,,,,,,,,
Bunbury East,115.652,Forrest,entrance to undercroft block.,Cooinda Primary School,,FALSE,Allen St,,WA,-33.3349,FALSE,FALSE,Assisted,,,,,,,,
Bunbury Central,115.637,Forrest,entrance to Old Silo Markets building.,Bunbury CBD,,FALSE,Old Silo Markets,,WA,-33.3227,FALSE,FALSE,Assisted,,,,,,,,
Bunbury,115.638,Forrest,entrance to pre-primary centre block.,Bunbury Pre-Primary Centre,,FALSE,Lovegrove Ave,,WA,-33.3335,FALSE,FALSE,Full,,,,,,,,
Brunswick,115.834,Forrest,entrance to library.,Brunswick Junction Primary School,,FALSE,Vincent St,,WA,-33.2527,FALSE,FALSE,Assisted,,,,,,,,
Busselton South,115.325,Forrest,entrance to school gymnasium block.,Busselton Senior High School,,TRUE,Queen Elizabeth Ave,,WA,-33.6565,FALSE,FALSE,Assisted,,,,,,,,
Busselton East,115.37652,Forrest,entrance to undercroft block.,Busselton Primary School,,FALSE,Avocet Blvd,,WA,-33.63931,FALSE,FALSE,Assisted,,,,,,,,
Burekup,115.815,Forrest,entrance to classroom.,River Valley Primary School,,FALSE,Russell Rd,,WA,-33.3093,FALSE,FALSE,Assisted,,,,,,,,
Busselton West,115.315,Forrest,entrance to undercroft block.,West Busselton Primary School,,FALSE,Manson St,,WA,-33.6549,FALSE,FALSE,Assisted,,,,,,,,
Boulder,121.485,O'Connor,Entry from Lane Street.,Boulder Primary School,,TRUE,Lane St,,WA,-30.7815,FALSE,TRUE,Full,,,,,,,,
Terminal 4 Perth Airport,115.9555277,Swan,Through security screening at virgin's terminal,Terminal 4 Perth Airport,,FALSE,Brearley Avenue,,WA,-31.9338266,FALSE,FALSE,Full,,,,,,,,
Karragullen,116.1170622,Canning,From Carpark to Main Doors of Hall.,Karragullen District Hall,,FALSE,Old Station Rd,,WA,-32.0851274,TRUE,FALSE,Assisted,,,,,,,,
Jarrahdale,116.062,Canning,Entrance from Munro St or carpark to hall entrance.,Bruno Gianatti Recreation Centre,,FALSE,Munro St,,WA,-32.3388,FALSE,FALSE,Assisted,,,,,,,,
Atwell,115.86845,Fremantle,carpark off Lydon Blvd,Atwell Primary School,,FALSE,Lydon Blvd,,WA,-32.13607,FALSE,FALSE,Assisted,,,,,,,,
Halls Head South,115.695,Canning,1. Entrance from Carpark on Oleander Place 2. From Staff Carpark on Mahogany Drive.,Halls Head Primary School,,FALSE,Oleander Pl,,WA,-32.5505,FALSE,FALSE,Assisted,,,,,,,,
Halls Head,115.703,Canning,Entrance from Carpark down pathway to class room.,Glencoe Primary School,,FALSE,Balmoral Pde,,WA,-32.5428,FALSE,FALSE,Assisted,,,,,,,,
Harrisdale,115.9341599,Canning,Wright Rd Entrances 1 & 2,Carey Baptist College,,FALSE,51 Wright Rd,,WA,-32.1110272,TRUE,FALSE,Assisted,,,,,,,,
Halls Head West,115.694,Canning,Through Main doors from the carpark off McLarty Rd.,Metro Church,,TRUE,McLarty Rd,,WA,-32.5397,FALSE,FALSE,Assisted,,,,,,,,
Falcon,115.66,Canning,From carpark to  main hall,Falcon Community Pavilion,,FALSE,Lynda St,,WA,-32.5796,FALSE,FALSE,Assisted,,,,,,,,
Dwellingup,116.063,Canning,Through public entry from Newton St.,Dwellingup Primary School,,FALSE,Newton St,,WA,-32.7152,FALSE,FALSE,Assisted,,,,,,,,
Greenfields (Canning),115.7619176,Canning,Entrance to polling place: Carpark off Murdoch Dr,Eastlake Church,,FALSE,Lakes Rd,,WA,-32.5309974,FALSE,FALSE,Full,,,,,,,,
Forrestdale,115.949,Canning,1 from Carpark along verandah - no fences or gates. 2 Off Street parking bays up pathway (no fences or gates).,Forrestdale Primary School,,FALSE,Broome St,,WA,-32.1542,FALSE,FALSE,None,,,,,,,,
Darlington,116.0781338,Pearce,Entrance off Glen Rd,Darlington Primary School,,FALSE,Amherst Ave,,WA,-31.9214475,FALSE,FALSE,Assisted,,,,,,,,
Clarkson (Pearce),115.726,Pearce,Entrance via Hannaford Ave,Clarkson Community High School,,FALSE,Walyunga Blvd,,WA,-31.6788,FALSE,FALSE,Assisted,,,,,,,,
Chidlow,116.2687874,Pearce,Old Northam Rd,Chidlow Hall,,FALSE,Old Northam Rd,,WA,-31.8633758,FALSE,FALSE,None,,,,,,,,
Carmel,116.088,Pearce,Entrance off Carmel Road,Carmel Hall,,FALSE,Carmel Rd,,WA,-32.0185,FALSE,FALSE,None,,,,,,,,
Butler East,115.711758,Pearce,,East Butler Primary School,,FALSE,7 Amersham Cres,,WA,-31.643766,FALSE,FALSE,Assisted,,,,,,,,
Butler,115.70206,Pearce,Entrance from Camborne Parkway,Butler Primary School,,FALSE,Tollesbury Ave,,WA,-31.64573,FALSE,FALSE,Assisted,,,,,,,,
Bullsbrook,116.031,Pearce,Enter from Brearley Street,Bullsbrook College,,FALSE,Chittering Rd,,WA,-31.6659,FALSE,FALSE,Assisted,,,,,,,,
Ellenbrook East,115.9734253,Pearce,,Ellen Stirling Primary School,,FALSE,23 Strathmore Pkwy,,WA,-31.771333,TRUE,FALSE,Full,,,,,,,,
Ellenbrook,115.965326,Pearce,Enter off Woodlake Blvd,Ellenbrook Salvation Army Hall,,TRUE,66 Woodlake Blvd,,WA,-31.783732,FALSE,FALSE,Assisted,,,,,,,,
City Beach,115.765,Curtin,Marapana Rd entry to Library,City Beach Primary School,,FALSE,Marapana Rd,,WA,-31.9355,FALSE,FALSE,Assisted,,,,,,,,
