stall_description,lon,has_run_out,has_nothing,has_caek,has_bbq,ess_stall_url,ess_stall_id,latest_report,first_report,stall_website,lat,stall_name,extra_info,source,has_other,polling_place_type,booth_info,opening_hours,address,premises,polling_place_name,division,state
,149.126111,FALSE,FALSE,FALSE,TRUE,,,2016-10-15 00:33:31.287148+00,2016-10-15 00:33:31.287148+00,,-35.265214,,,Twitter,{},,,,"Condamine St, Turner",Turner Primary School,Turner,N/A,ACT
,149.047574,FALSE,FALSE,FALSE,TRUE,,,2016-10-14 22:05:22.17643+00,2016-10-14 22:05:11.229577+00,,-35.25201,,,Twitter,{},,,,"Southwell St, Weetangera",Weetangera Primary School,Weetangera,N/A,ACT
,149.132685,FALSE,FALSE,TRUE,TRUE,,,2016-10-14 23:15:22.940165+00,2016-10-14 23:15:22.940165+00,,-35.339027,,,Twitter,{},,,,"Astrolabe St, Red Hill",Red Hill Primary School,Red Hill,N/A,ACT
,149.120522,FALSE,FALSE,FALSE,TRUE,,,2016-10-14 23:31:12.181612+00,2016-10-14 23:31:12.181612+00,,-35.197498,,,Twitter,{},,,,"Kosciusko Ave, Palmerston",Palmerston Primary School,Palmerston,N/A,ACT
,149.055776,FALSE,FALSE,FALSE,TRUE,,,2016-10-14 23:48:30.194956+00,2016-10-14 23:48:30.194956+00,,-35.208294,,,Twitter,"{""has_bacon_and_eggs"":true}",,,,"Alfred Hill Dr, Melba",Mt Rogers Community School Melba Campus,Melba,N/A,ACT
,149.096124,FALSE,FALSE,TRUE,TRUE,,,2016-10-15 00:12:36.305564+00,2016-10-14 16:19:59.260314+00,,-35.392985,,,Twitter,"{""has_bacon_and_eggs"":true}",,,,"Langdon Ave, Wanniassa",Wanniassa Hills Primary School,Wanniassa,N/A,ACT
,149.1117,FALSE,FALSE,FALSE,TRUE,,,2016-10-15 00:34:44.233108+00,2016-10-15 00:34:44.233108+00,,-35.168818,,,Twitter,{},,,,"Unaipon Ave, Ngunnawalah",Ngunnawal Primary School,Ngunnawal,N/A,ACT
,149.012265,FALSE,FALSE,FALSE,TRUE,,,2016-10-15 00:37:06.369274+00,2016-10-15 00:37:06.369274+00,,-35.2129654,,,Twitter,{},,,,"Hirschfeld Cres, Macgre",Macgregor Primary School,Macgregor,N/A,ACT
"Sausages, bacon rolls, some cakes.",149.053008,FALSE,FALSE,TRUE,TRUE,,,2016-10-15 00:53:11.644036+00,2016-10-15 00:53:11.644036+00,,-35.380648,Primary school sausage sizzle,,Website,"{""has_bacon_and_eggs"":true}",,,,"Boddington Cres, Kambah",St Thomas the Apostle Primary School,Kambah,N/A,ACT
,149.1004026,FALSE,FALSE,FALSE,TRUE,,,2016-10-15 01:01:06.538871+00,2016-10-15 01:01:06.538871+00,,-35.1806005,,,Twitter,"{""has_bacon_and_eggs"":true}",,,,"Kelleway Ave, Nicholls",Gold Creek Primary School,Nicholls,N/A,ACT
,149.135398,FALSE,FALSE,TRUE,TRUE,,,2016-10-14 16:17:46.692673+00,2016-10-14 16:17:46.692673+00,,-35.419135,,,Pre-collated list kindly posted on Twitter,{},,,,"Heagney Cres, Gilmore",Gilmore Primary School,Gilmore,N/A,ACT
,149.089126,FALSE,FALSE,TRUE,TRUE,,,2016-10-14 16:18:26.558387+00,2016-10-14 16:18:26.558387+00,,-35.428636,,,Pre-collated list kindly posted on Twitter,{},,,,"Ellerston Ave, Isabella Plains",Isabella Plains Primary School,Isabella Plains,N/A,ACT
,149.123563,FALSE,FALSE,FALSE,TRUE,,,2016-10-14 16:19:29.733864+00,2016-10-14 16:19:29.733864+00,,-35.447544,,,Pre-collated list kindly posted on Twitter,{},,,,"Lawrence Wackett Cres, Theodore",Theodore Primary School,Theodore,N/A,ACT
,149.1479127,FALSE,FALSE,TRUE,TRUE,,,2016-10-14 22:33:54.279309+00,2016-10-14 22:19:01.489811+00,,-35.2548974,,,Twitter,"{""has_coffee"":true,""has_bacon_and_eggs"":true}",,,,"Sherbrooke St, Ainslie",Ainslie North Primary School,Ainslie,N/A,ACT
,149.133678,FALSE,FALSE,FALSE,TRUE,,,2016-10-14 23:22:20.396237+00,2016-10-14 22:16:05.729496+00,,-35.313636,,,Twitter,{},,,,"New South Wales Cres, Barton",Telopea Park High School,Barton,N/A,ACT
,149.150537,FALSE,FALSE,FALSE,TRUE,,,2016-10-14 23:23:45.616362+00,2016-10-14 23:23:45.616362+00,,-35.329027,,,Twitter,{},,,,"Kootara Cres, Narrabundah",Narrabundah Early Childhood School,Narrabundah,N/A,ACT
Cakes only.,149.0639216,FALSE,FALSE,TRUE,FALSE,,,2016-10-15 00:52:52.069984+00,2016-10-15 00:52:52.069984+00,,-35.3784055,P&C Cake Stall,,Website,"{""has_vego"":false}",,,,"Marconi Cres, Kambah ACT 2902",Taylor Primary School,Kambah,N/A,ACT
,149.0897727,FALSE,TRUE,FALSE,FALSE,,,2016-10-15 04:05:43.150201+00,2016-10-15 04:05:43.150201+00,,-35.3431524,,,Twitter,{},,,,"58 Easty St, Phillip ACT 2606",Callum Offices (Link between B1 & B2),Woden,N/A,ACT
